ID,pop,Cop_ID,Sex,Age,Copula,Part_ID,Morph,Wing,Thorax,Length,Abdomen,S4,Eggs,Fe_cond,Egg_volume,Clear_eggs,Season,day
23806,Lomma,.,1,mature,0,.,.,.,.,.,.,.,.,.,.,.,2011,159
23805,Lomma,.,1,mature,0,.,.,.,.,.,.,.,.,.,.,.,2011,159
23804,Lomma,.,1,mature,0,.,.,.,.,.,.,.,.,.,.,.,2011,159
23803,Lomma,.,1,mature,0,.,.,.,.,.,.,.,.,.,.,.,2011,159
23802,Lomma,.,1,mature,0,.,.,18.08,.,32.48,25.26,0.67,.,.,.,.,2011,159
23801,Lomma,.,1,mature,0,.,.,19.16,.,34.08,26.24,0.78,.,.,.,.,2011,159
23800,Lomma,.,1,mature,0,.,.,17.06,.,32.12,25.92,0.8,.,.,.,.,2011,159
23799,Lomma,.,1,mature,0,.,.,17.96,.,33.04,26.56,0.72,.,.,.,.,2011,159
23798,Lomma,.,1,mature,0,.,.,17.53,.,32.15,26.17,0.84,.,.,.,.,2011,159
23797,Lomma,.,1,mature,1,64,.,18.91,.,34,26.97,0.73,.,.,.,.,2011,159
23796,Lomma,.,0,mature,1,65,androchrome,21.3,.,34.43,27.22,1.01,179,.,0.12,.,2011,159
23795,Lomma,.,1,mature,1,62,.,17.74,.,33.23,26.45,0.52,.,.,.,.,2011,159
23794,Lomma,.,0,mature,1,63,androchrome,20.85,.,33.91,26.23,1.08,.,.,.,.,2011,159
23793,Lomma,.,1,mature,1,60,.,18.35,.,32.6,26.53,0.59,.,.,.,.,2011,159
23792,Lomma,.,0,mature,1,61,androchrome,20.55,.,34.08,26.93,1.08,1,.,.,.,2011,159
23791,Habo,.,1,mature,0,.,.,.,.,.,.,.,.,.,.,.,2011,159
23790,Habo,.,1,mature,0,.,.,.,.,.,.,.,.,.,.,.,2011,159
23789,Habo,.,1,mature,0,.,.,.,.,.,.,.,.,.,.,.,2011,159
23788,Habo,.,1,mature,0,.,.,.,.,.,.,.,.,.,.,.,2011,159
23787,Habo,.,1,mature,0,.,.,.,.,.,.,.,.,.,.,.,2011,159
23786,Habo,.,1,mature,0,.,.,.,.,.,.,.,.,.,.,.,2011,159
23785,Habo,.,1,mature,0,.,.,.,.,.,.,.,.,.,.,.,2011,159
23784,Habo,.,1,mature,0,.,.,.,.,.,.,.,.,.,.,.,2011,159
23783,Habo,.,1,mature,0,.,.,.,.,.,.,.,.,.,.,.,2011,159
23782,Habo,.,1,mature,0,.,.,.,.,.,.,.,.,.,.,.,2011,159
23781,Habo,.,1,mature,0,.,.,.,.,.,.,.,.,.,.,.,2011,159
23780,Habo,.,1,mature,0,.,.,.,.,.,.,.,.,.,.,.,2011,159
23779,Habo,.,1,mature,0,.,.,.,.,.,.,.,.,.,.,.,2011,159
23778,Habo,.,1,mature,0,.,.,.,.,.,.,.,.,.,.,.,2011,159
23777,Habo,.,1,mature,0,.,.,.,.,.,.,.,.,.,.,.,2011,159
23776,Habo,.,1,mature,0,.,.,.,.,.,.,.,.,.,.,.,2011,159
23775,Habo,.,1,mature,0,.,.,.,.,.,.,.,.,.,.,.,2011,159
23774,Habo,.,1,mature,0,.,.,.,.,.,.,.,.,.,.,.,2011,159
23773,Habo,.,1,mature,0,.,.,.,.,.,.,.,.,.,.,.,2011,159
23772,Habo,.,1,mature,0,.,.,.,.,.,.,.,.,.,.,.,2011,159
23771,Habo,.,1,mature,0,.,.,.,.,.,.,.,.,.,.,.,2011,159
23770,Habo,.,1,mature,0,.,.,.,.,.,.,.,.,.,.,.,2011,159
23769,Habo,.,1,mature,0,.,.,.,.,.,.,.,.,.,.,.,2011,159
23768,Habo,.,1,mature,0,.,.,.,.,.,.,.,.,.,.,.,2011,159
23767,Habo,.,1,mature,0,.,.,.,.,.,.,.,.,.,.,.,2011,159
23766,Habo,.,1,mature,0,.,.,.,.,.,.,.,.,.,.,.,2011,159
23765,Habo,.,1,mature,0,.,.,.,.,.,.,.,.,.,.,.,2011,159
23764,Habo,.,1,mature,0,.,.,.,.,.,.,.,.,.,.,.,2011,159
23763,Habo,.,1,mature,0,.,.,.,.,.,.,.,.,.,.,.,2011,159
23762,Habo,.,1,mature,0,.,.,.,.,.,.,.,.,.,.,.,2011,159
23761,Habo,.,1,mature,0,.,.,.,.,.,.,.,.,.,.,.,2011,159
23760,Habo,.,1,mature,0,.,.,.,.,.,.,.,.,.,.,.,2011,159
23759,Habo,.,1,mature,0,.,.,.,.,.,.,.,.,.,.,.,2011,159
23758,Habo,.,1,mature,0,.,.,.,.,.,.,.,.,.,.,.,2011,159
23757,Habo,.,0,mature,0,.,.,.,.,.,.,.,.,.,.,.,2011,159
23756,Habo,.,0,mature,0,.,.,.,.,.,.,.,.,.,.,.,2011,159
23755,Habo,.,0,mature,0,.,.,.,.,.,.,.,.,.,.,.,2011,159
23754,Habo,.,0,mature,0,.,.,.,.,.,.,.,.,.,.,.,2011,159
23753,Habo,.,0,mature,0,.,.,.,.,.,.,.,.,.,.,.,2011,159
23752,Habo,.,1,mature,0,.,.,.,.,.,.,.,.,.,.,.,2011,159
23751,Habo,.,0,mature,0,.,androchrome,.,.,.,.,.,.,.,.,.,2011,159
23750,Habo,.,0,mature,0,.,.,.,.,.,.,.,.,.,.,.,2011,159
23749,Habo,.,0,mature,0,.,.,.,.,.,.,.,.,.,.,.,2011,159
23748,Habo,.,0,mature,0,.,.,.,.,.,.,.,.,.,.,.,2011,159
23747,Habo,.,0,mature,0,.,androchrome,.,.,.,.,.,.,.,.,.,2011,159
23746,Habo,.,0,mature,0,.,.,.,.,.,.,.,.,.,.,.,2011,159
23745,Habo,.,0,mature,0,.,androchrome,.,.,.,.,.,.,.,.,.,2011,159
23744,Habo,.,0,mature,0,.,.,.,.,.,.,.,.,.,.,.,2011,159
23743,Habo,.,0,mature,0,.,androchrome,.,.,.,.,.,.,.,.,.,2011,159
23742,Habo,.,0,mature,0,.,androchrome,.,.,.,.,.,.,.,.,.,2011,159
23741,Habo,.,0,mature,0,.,.,.,.,.,.,.,.,.,.,.,2011,159
23740,Habo,.,0,mature,0,.,.,.,.,.,.,.,.,.,.,.,2011,159
23739,Habo,.,0,mature,0,.,.,.,.,.,.,.,.,.,.,.,2011,159
23738,Habo,.,0,mature,0,.,.,.,.,.,.,.,.,.,.,.,2011,159
23737,Habo,.,0,mature,0,.,androchrome,.,.,.,.,.,.,.,.,.,2011,159
23736,Habo,.,0,mature,0,.,androchrome,.,.,.,.,.,.,.,.,.,2011,159
23735,Habo,.,0,mature,0,.,.,.,.,.,.,.,.,.,.,.,2011,159
23734,Habo,.,0,mature,0,.,.,.,.,.,.,.,.,.,.,.,2011,159
23733,Habo,.,0,mature,0,.,.,.,.,.,.,.,.,.,.,.,2011,159
23732,Habo,.,0,mature,0,.,.,.,.,.,.,.,.,.,.,.,2011,159
23731,Habo,.,0,mature,0,.,.,.,.,.,.,.,.,.,.,.,2011,159
23730,Habo,.,1,mature,0,.,.,.,.,.,.,.,.,.,.,.,2011,159
23729,Habo,.,1,mature,0,.,.,.,.,.,.,.,.,.,.,.,2011,159
23728,Habo,.,1,mature,0,.,.,.,.,.,.,.,.,.,.,.,2011,159
23727,Habo,.,1,mature,0,.,.,.,.,.,.,.,.,.,.,.,2011,159
23726,Habo,.,1,mature,0,.,.,.,.,.,.,.,.,.,.,.,2011,159
23725,Habo,.,0,mature,0,.,.,.,.,.,.,.,.,.,.,.,2011,159
23724,Habo,.,0,mature,0,.,infuscensObsoleta,.,.,.,.,.,.,.,.,.,2011,159
23723,Habo,.,0,mature,0,.,.,.,.,.,.,.,.,.,.,.,2011,159
23722,Habo,.,0,immature,0,.,.,.,.,.,.,.,.,.,.,.,2011,159
23721,Habo,.,0,mature,0,.,.,.,.,.,.,.,.,.,.,.,2011,159
23720,Habo,.,1,mature,1,.,.,.,.,.,.,.,.,.,.,.,2011,159
23719,Habo,.,0,mature,1,.,androchrome,.,.,.,.,.,255,.,0.09,.,2011,159
23961,Hoje7,.,1,mature,0,.,.,.,.,.,.,.,.,.,.,.,2011,162
23960,Hoje7,.,0,mature,1,.,androchrome,.,.,.,.,.,.,.,.,.,2011,162
23959,Hoje7,.,1,mature,1,.,.,.,.,.,.,.,.,.,.,.,2011,162
23958,Hoje7,.,0,mature,1,.,androchrome,.,.,.,.,.,.,.,.,.,2011,162
23957,Hoje7,.,1,mature,0,.,.,.,.,.,.,.,.,.,.,.,2011,162
23956,Hoje7,.,1,mature,0,.,.,.,.,.,.,.,.,.,.,.,2011,162
23955,Hoje7,.,1,immature,0,.,.,.,.,.,.,.,.,.,.,.,2011,162
23954,Hoje7,.,1,mature,0,.,.,.,.,.,.,.,.,.,.,.,2011,162
23953,Hoje7,.,1,mature,1,.,.,.,.,.,.,.,.,.,.,.,2011,162
23952,Gunnesbo,.,0,mature,1,.,androchrome,.,.,.,.,.,.,.,.,.,2011,162
23951,Gunnesbo,.,1,mature,0,.,.,.,.,.,.,.,.,.,.,.,2011,162
23950,Gunnesbo,.,0,mature,1,.,androchrome,.,.,.,.,.,.,.,.,.,2011,162
23949,Gunnesbo,.,1,mature,1,.,.,.,.,.,.,.,.,.,.,.,2011,162
23948,Gunnesbo,.,1,mature,0,.,.,.,.,.,.,.,.,.,.,.,2011,162
23947,Gunnesbo,.,1,mature,1,.,.,.,.,.,.,.,.,.,.,.,2011,162
23946,Gunnesbo,.,1,mature,1,.,.,.,.,.,.,.,.,.,.,.,2011,162
23945,Gunnesbo,.,1,mature,1,.,.,.,.,.,.,.,.,.,.,.,2011,162
23944,Gunnesbo,.,1,mature,0,.,.,.,.,.,.,.,.,.,.,.,2011,162
23943,Gunnesbo,.,1,mature,0,.,.,.,.,.,.,.,.,.,.,.,2011,162
23942,Gunnesbo,.,1,mature,1,.,.,.,.,.,.,.,.,.,.,.,2011,162
23941,Gunnesbo,.,1,immature,0,.,.,.,.,.,.,.,.,.,.,.,2011,162
23940,Gunnesbo,.,0,mature,1,.,infuscans,.,.,.,.,.,.,.,.,.,2011,162
23939,Gunnesbo,.,1,mature,0,.,.,.,.,.,.,.,.,.,.,.,2011,162
23938,Gunnesbo,.,1,mature,1,.,.,.,.,.,.,.,.,.,.,.,2011,162
23937,Gunnesbo,.,1,mature,1,.,.,.,.,.,.,.,.,.,.,.,2011,162
23936,Gunnesbo,.,1,mature,1,.,.,.,.,.,.,.,.,.,.,.,2011,162
23935,Gunnesbo,.,0,mature,1,.,androchrome,.,.,.,.,.,.,.,.,.,2011,162
23934,Gunnesbo,.,1,mature,1,.,.,.,.,.,.,.,.,.,.,.,2011,162
23933,Gunnesbo,.,0,mature,1,.,androchrome,.,.,.,.,.,.,.,.,.,2011,162
23932,Gunnesbo,.,0,mature,1,.,infuscans,.,.,.,.,.,.,.,.,.,2011,162
23931,Gunnesbo,.,1,mature,1,.,.,.,.,.,.,.,.,.,.,.,2011,162
23930,Gunnesbo,.,1,mature,0,.,.,.,.,.,.,.,.,.,.,.,2011,162
23929,Gunnesbo,.,1,mature,0,.,.,.,.,.,.,.,.,.,.,.,2011,162
23928,Gunnesbo,.,0,mature,1,.,androchrome,.,.,.,.,.,.,.,.,.,2011,162
23927,Gunnesbo,.,1,mature,0,.,.,.,.,.,.,.,.,.,.,.,2011,162
23926,Gunnesbo,.,0,mature,1,.,androchrome,.,.,.,.,.,.,.,.,.,2011,162
23925,Gunnesbo,.,1,mature,1,.,.,.,.,.,.,.,.,.,.,.,2011,162
23924,Gunnesbo,.,0,mature,1,.,infuscans,.,.,.,.,.,.,.,.,.,2011,162
23923,Gunnesbo,.,0,mature,1,.,infuscans,.,.,.,.,.,.,.,.,.,2011,162
23922,Gunnesbo,.,1,mature,0,.,.,.,.,.,.,.,.,.,.,.,2011,162
23921,Gunnesbo,.,0,mature,1,.,.,.,.,.,.,.,.,.,.,.,2011,162
23920,Flackarp,.,1,mature,1,108,.,17.87,.,32.9,26.25,0.65,.,.,.,.,2011,162
23919,Flackarp,.,0,mature,1,109,infuscans,20.35,.,33.76,26.15,0.97,78,.,0.12,.,2011,162
23918,Flackarp,.,0,mature,1,106,infuscensObsoleta,21.27,.,35.39,28.12,0.99,211,.,0.13,.,2011,162
23917,Flackarp,.,1,mature,1,107,.,18.09,.,32.45,25.45,0.6,.,.,.,.,2011,162
23916,Flackarp,.,0,mature,1,104,androchrome,19.37,.,32.25,25.6,0.83,130,.,0.1,.,2011,162
23915,Flackarp,.,1,mature,1,105,.,17.15,.,32.45,26.11,0.61,.,.,.,.,2011,162
23914,Flackarp,.,1,mature,1,102,.,18.11,.,33.8,25.55,0.61,.,.,.,.,2011,162
23913,Flackarp,.,0,mature,1,103,infuscans,19.85,.,33.77,26.35,0.83,123,.,0.1,.,2011,162
23912,Flackarp,.,1,mature,1,100,.,17.63,.,32.25,24.99,0.67,.,.,.,.,2011,162
23911,Flackarp,.,0,mature,1,101,androchrome,20,.,34.47,27.29,0.8,135,.,0.1,.,2011,162
23910,Flackarp,.,1,mature,1,98,.,18,.,33.03,26.32,0.68,.,.,.,.,2011,162
23909,Flackarp,.,0,mature,1,99,androchrome,20.91,.,33.66,27.89,1.03,304,.,0.11,.,2011,162
23908,Flackarp,.,1,mature,1,96,.,18.15,.,33.22,26.22,0.71,.,.,.,.,2011,162
23907,Flackarp,.,0,mature,1,97,androchrome,20.41,.,34.31,27.6,0.9,200,.,0.08,.,2011,162
23906,Flackarp,.,1,mature,1,94,.,17.75,.,31.67,25.41,0.75,.,.,.,.,2011,162
23905,Flackarp,.,0,mature,1,95,androchrome,19.75,.,33.45,27.22,0.85,151,.,0.08,.,2011,162
23904,Flackarp,.,1,mature,1,92,.,18.8,.,34.7,27.13,0.75,.,.,.,.,2011,162
23903,Flackarp,.,0,mature,1,93,infuscans,19.57,.,32.47,25.6,0.89,.,.,.,.,2011,162
23902,Flackarp,.,1,mature,1,90,.,18.5,.,33.62,26.4,0.66,.,.,.,.,2011,162
23901,Flackarp,.,0,mature,1,91,infuscans,20.86,.,33.85,26.65,1.01,118,.,0.08,.,2011,162
23900,Flackarp,.,1,mature,1,88,.,17.41,.,33.22,26.73,0.65,.,.,.,.,2011,162
23899,Flackarp,.,0,mature,1,89,androchrome,20.1,.,32.76,26.22,1.05,291,.,0.09,.,2011,162
23898,Flackarp,.,1,mature,1,86,.,17.95,.,33.55,26.35,0.75,.,.,.,.,2011,162
23897,Flackarp,.,0,mature,1,87,infuscensObsoleta,20.69,.,34.1,26.65,1.01,150,.,0.06,.,2011,162
23896,Flackarp,.,1,mature,1,84,.,18.5,.,34.44,26.85,0.69,.,.,.,.,2011,162
23895,Flackarp,.,0,mature,1,85,infuscensObsoleta,20.43,.,33.88,26.78,0.97,37,.,0.06,.,2011,162
23894,Flackarp,.,1,mature,1,82,.,18.55,.,31.65,25.67,0.73,.,.,.,.,2011,162
23893,Flackarp,.,0,mature,1,83,androchrome,19.47,.,32.85,25.53,0.92,473,.,0.28,.,2011,162
23892,Flackarp,.,1,mature,1,80,.,18.43,.,33.76,26.71,0.74,.,.,.,.,2011,162
23891,Flackarp,.,0,mature,1,81,infuscans,19.6,.,33.89,27.1,1.17,.,.,.,.,2011,162
23890,Flackarp,.,1,mature,1,78,.,18.48,.,33,26.27,0.68,.,.,.,.,2011,162
23889,Flackarp,.,0,mature,1,79,infuscans,20.56,.,33.8,26.8,1.06,285,.,0.12,.,2011,162
23888,Flackarp,.,1,mature,1,76,.,17.96,.,33.14,26.18,0.64,.,.,.,.,2011,162
23887,Flackarp,.,0,mature,1,77,androchrome,20.72,.,32.74,25.87,0.96,256,.,0.11,.,2011,162
23886,Flackarp,.,1,mature,1,74,.,18.71,.,33.85,26.92,0.74,.,.,.,.,2011,162
23885,Flackarp,.,0,mature,1,75,androchrome,19.92,.,33.47,26.49,0.96,333,.,0.11,.,2011,162
23884,Flackarp,.,1,mature,1,72,.,17.8,.,31.75,25.22,0.81,.,.,.,.,2011,162
23883,Flackarp,.,0,mature,1,73,androchrome,20.57,.,33.37,26.62,1.13,138,.,0.08,.,2011,162
23882,Flackarp,.,1,mature,0,.,.,18.69,.,35.37,28.1,0.67,.,.,.,.,2011,162
23881,Flackarp,.,1,mature,0,.,.,17.82,.,32.97,26.3,0.75,.,.,.,.,2011,162
23880,Flackarp,.,1,mature,0,.,.,17.85,.,34.12,26.12,0.73,.,.,.,.,2011,162
23879,Flackarp,.,1,mature,0,.,.,17.53,.,34.87,26.65,0.63,.,.,.,.,2011,162
23878,Flackarp,.,1,mature,0,.,.,17.92,.,33.14,26.4,0.6,.,.,.,.,2011,162
23877,Flackarp,.,1,mature,0,.,.,17.96,.,31.89,26.21,0.74,.,.,.,.,2011,162
23876,Flackarp,.,0,mature,0,.,androchrome,.,.,.,.,.,.,.,.,.,2011,162
23875,Flackarp,.,0,mature,0,.,.,.,.,.,.,.,.,.,.,.,2011,162
23874,Flackarp,.,0,mature,0,.,androchrome,.,.,.,.,.,.,.,.,.,2011,162
23873,Hofterup,.,0,mature,0,.,androchrome,.,.,.,.,.,.,.,.,.,2011,162
23872,Hofterup,.,1,mature,0,.,.,.,.,.,.,.,.,.,.,.,2011,162
23871,Hofterup,.,1,mature,0,.,.,.,.,.,.,.,.,.,.,.,2011,162
23870,Hofterup,.,0,mature,0,.,.,.,.,.,.,.,.,.,.,.,2011,162
23869,Hofterup,.,1,mature,0,.,.,.,.,.,.,.,.,.,.,.,2011,162
23868,Hofterup,.,1,mature,0,.,.,.,.,.,.,.,.,.,.,.,2011,162
23867,Hofterup,.,1,mature,0,.,.,.,.,.,.,.,.,.,.,.,2011,162
23866,Hofterup,.,1,mature,0,.,.,.,.,.,.,.,.,.,.,.,2011,162
23865,Hofterup,.,1,mature,0,.,.,.,.,.,.,.,.,.,.,.,2011,162
23864,Hofterup,.,0,mature,0,.,.,.,.,.,.,.,.,.,.,.,2011,162
23863,Hofterup,.,0,mature,0,.,.,.,.,.,.,.,.,.,.,.,2011,162
23862,Hofterup,.,0,mature,0,.,infuscensObsoleta,.,.,.,.,.,.,.,.,.,2011,162
23861,Hofterup,.,1,mature,0,.,.,.,.,.,.,.,.,.,.,.,2011,162
23860,Hofterup,.,1,mature,0,.,.,.,.,.,.,.,.,.,.,.,2011,162
23859,Hofterup,.,1,mature,0,.,.,.,.,.,.,.,.,.,.,.,2011,162
23858,Hofterup,.,0,mature,0,.,.,.,.,.,.,.,.,.,.,.,2011,162
23857,Hofterup,.,1,mature,0,.,.,.,.,.,.,.,.,.,.,.,2011,162
23856,Hofterup,.,1,mature,0,.,.,.,.,.,.,.,.,.,.,.,2011,162
23855,Hofterup,.,1,mature,0,.,.,.,.,.,.,.,.,.,.,.,2011,162
23854,Hofterup,.,0,mature,0,.,infuscensObsoleta,.,.,.,.,.,.,.,.,.,2011,162
23853,Hofterup,.,1,mature,0,.,.,.,.,.,.,.,.,.,.,.,2011,162
23852,Hofterup,.,1,mature,0,.,.,.,.,.,.,.,.,.,.,.,2011,162
23851,Hofterup,.,1,mature,0,.,.,.,.,.,.,.,.,.,.,.,2011,162
23850,Hofterup,.,1,mature,0,.,.,.,.,.,.,.,.,.,.,.,2011,162
23849,Hofterup,.,0,mature,0,.,.,.,.,.,.,.,.,.,.,.,2011,162
23848,Hofterup,.,1,mature,0,.,.,.,.,.,.,.,.,.,.,.,2011,162
23847,Hofterup,.,0,mature,0,.,androchrome,.,.,.,.,.,.,.,.,.,2011,162
23846,Hofterup,.,0,mature,0,.,.,.,.,.,.,.,.,.,.,.,2011,162
23845,Hofterup,.,1,mature,0,.,.,.,.,.,.,.,.,.,.,.,2011,162
23844,Hofterup,.,1,mature,0,.,.,.,.,.,.,.,.,.,.,.,2011,162
24091,Hofterup,.,0,mature,1,.,androchrome,19.58,.,33.61,25.41,0.96,352,.,0.08,.,2011,164
24090,FlyA3,.,1,mature,1,.,.,.,.,.,.,.,.,.,.,.,2011,164
24089,FlyA3,.,1,mature,1,.,.,.,.,.,.,.,.,.,.,.,2011,164
24088,FlyA3,.,1,immature,0,.,.,.,.,.,.,.,.,.,.,.,2011,164
24087,FlyA3,.,0,immature,0,.,.,.,.,.,.,.,.,.,.,.,2011,164
24086,FlyA3,.,0,mature,0,.,.,.,.,.,.,.,.,.,.,.,2011,164
24085,FlyA3,.,0,immature,0,.,.,.,.,.,.,.,.,.,.,.,2011,164
24084,FlyA3,.,1,mature,0,.,.,.,.,.,.,.,.,.,.,.,2011,164
24083,FlyA3,.,1,mature,0,.,.,.,.,.,.,.,.,.,.,.,2011,164
24082,FlyA3,.,0,immature,0,.,androchrome,.,.,.,.,.,.,.,.,.,2011,164
24081,FlyA3,.,0,mature,1,.,androchrome,.,.,.,.,.,.,.,.,.,2011,164
24080,FlyA3,.,1,mature,0,.,.,.,.,.,.,.,.,.,.,.,2011,164
24079,FlyA3,.,1,mature,0,.,.,.,.,.,.,.,.,.,.,.,2011,164
24078,FlyA3,.,0,immature,0,.,.,.,.,.,.,.,.,.,.,.,2011,164
24077,FlyA3,.,1,mature,0,.,.,.,.,.,.,.,.,.,.,.,2011,164
24076,FlyA3,.,0,mature,0,.,androchrome,.,.,.,.,.,.,.,.,.,2011,164
24075,FlyA3,.,1,mature,0,.,.,.,.,.,.,.,.,.,.,.,2011,164
24074,FlyA3,.,1,mature,0,.,.,.,.,.,.,.,.,.,.,.,2011,164
24073,FlyA3,.,0,mature,0,.,androchrome,.,.,.,.,.,.,.,.,.,2011,164
24072,FlyA3,.,1,mature,0,.,.,.,.,.,.,.,.,.,.,.,2011,164
24071,FlyA3,.,1,immature,0,.,.,.,.,.,.,.,.,.,.,.,2011,164
24070,FlyA3,.,0,mature,0,.,androchrome,.,.,.,.,.,.,.,.,.,2011,164
24069,FlyA3,.,1,mature,0,.,.,.,.,.,.,.,.,.,.,.,2011,164
24068,FlyA3,.,1,mature,0,.,.,.,.,.,.,.,.,.,.,.,2011,164
24067,FlyA3,.,1,mature,0,.,.,.,.,.,.,.,.,.,.,.,2011,164
24066,FlyA3,.,0,mature,0,.,infuscans,.,.,.,.,.,.,.,.,.,2011,164
24065,FlyA3,.,0,mature,1,.,androchrome,.,.,.,.,.,.,.,.,.,2011,164
24064,FlyA3,.,1,mature,0,.,.,.,.,.,.,.,.,.,.,.,2011,164
24063,FlyA3,.,0,mature,0,.,androchrome,.,.,.,.,.,.,.,.,.,2011,164
24062,FlyA3,.,0,immature,0,.,.,.,.,.,.,.,.,.,.,.,2011,164
24061,FlyA3,.,0,immature,0,.,.,.,.,.,.,.,.,.,.,.,2011,164
24060,FlyA3,.,1,mature,0,.,.,.,.,.,.,.,.,.,.,.,2011,164
24059,FlyA3,.,1,mature,0,.,.,.,.,.,.,.,.,.,.,.,2011,164
24058,FlyA3,.,1,mature,0,.,.,.,.,.,.,.,.,.,.,.,2011,164
24057,FlyA3,.,1,mature,0,.,.,.,.,.,.,.,.,.,.,.,2011,164
24056,FlyA3,.,1,mature,0,.,.,.,.,.,.,.,.,.,.,.,2011,164
24055,FlyA3,.,0,mature,0,.,androchrome,.,.,.,.,.,.,.,.,.,2011,164
24054,FlyA3,.,1,mature,0,.,.,.,.,.,.,.,.,.,.,.,2011,164
24053,FlyA3,.,1,mature,0,.,.,.,.,.,.,.,.,.,.,.,2011,164
24052,FlyA3,.,1,mature,0,.,.,.,.,.,.,.,.,.,.,.,2011,164
24051,FlyA3,.,1,mature,0,.,.,.,.,.,.,.,.,.,.,.,2011,164
24050,FlyA1,.,1,mature,0,.,.,.,.,.,.,.,.,.,.,.,2011,164
24049,FlyA1,.,1,mature,1,.,.,.,.,.,.,.,.,.,.,.,2011,164
24048,FlyA1,.,1,mature,0,.,.,.,.,.,.,.,.,.,.,.,2011,164
24047,FlyA1,.,1,mature,0,.,.,.,.,.,.,.,.,.,.,.,2011,164
24046,FlyA1,.,1,mature,0,.,.,.,.,.,.,.,.,.,.,.,2011,164
24045,FlyA1,.,0,mature,1,.,infuscans,.,.,.,.,.,.,.,.,.,2011,164
24044,FlyA1,.,1,mature,1,.,.,.,.,.,.,.,.,.,.,.,2011,164
24043,FlyA1,.,1,mature,0,.,.,.,.,.,.,.,.,.,.,.,2011,164
24042,FlyA1,.,1,mature,0,.,.,.,.,.,.,.,.,.,.,.,2011,164
24041,FlyA1,.,1,mature,1,.,.,.,.,.,.,.,.,.,.,.,2011,164
24040,FlyA1,.,1,mature,0,.,.,.,.,.,.,.,.,.,.,.,2011,164
24039,FlyA1,.,1,mature,0,.,.,.,.,.,.,.,.,.,.,.,2011,164
24038,FlyA1,.,0,mature,0,.,infuscensObsoleta,.,.,.,.,.,.,.,.,.,2011,164
24037,FlyA1,.,1,mature,0,.,.,.,.,.,.,.,.,.,.,.,2011,164
24036,FlyA1,.,1,mature,0,.,.,.,.,.,.,.,.,.,.,.,2011,164
24035,FlyA1,.,1,mature,0,.,.,.,.,.,.,.,.,.,.,.,2011,164
24034,FlyA1,.,0,mature,1,.,androchrome,.,.,.,.,.,.,.,.,.,2011,164
24033,FlyA1,.,1,mature,1,.,.,.,.,.,.,.,.,.,.,.,2011,164
24032,FlyA1,.,0,mature,1,.,androchrome,.,.,.,.,.,.,.,.,.,2011,164
24031,FlyA1,.,0,mature,1,.,infuscensObsoleta,.,.,.,.,.,.,.,.,.,2011,164
24030,Gunnesbo,.,0,mature,1,129,androchrome,19.83,.,34.45,27,0.94,320,.,0.11,.,2011,164
24029,Gunnesbo,.,1,mature,1,130,.,17.75,.,33.11,25.45,0.73,.,.,.,.,2011,164
24028,Gunnesbo,.,1,mature,1,127,.,18.29,.,33.27,25.5,0.64,.,.,.,.,2011,164
24027,Gunnesbo,.,0,mature,1,128,infuscans,19.9,.,35.75,27.8,0.96,226,.,0.09,.,2011,164
24026,Gunnesbo,.,0,mature,1,125,androchrome,20.97,.,33.55,26.2,0.95,185,.,0.11,.,2011,164
24025,Gunnesbo,.,1,mature,1,126,.,18.2,.,34.24,26.35,0.72,.,.,.,.,2011,164
24024,Gunnesbo,.,1,mature,1,123,.,18.12,.,32.26,24.74,0.71,.,.,.,.,2011,164
24023,Gunnesbo,.,0,mature,1,124,androchrome,20.43,.,34.15,26.37,1,105,.,0.11,.,2011,164
24022,Gunnesbo,.,0,mature,1,121,androchrome,19.33,.,34.88,27.19,0.98,224,.,0.11,.,2011,164
24021,Gunnesbo,.,1,mature,1,122,.,17.85,.,33.4,25.45,0.65,.,.,.,.,2011,164
24020,Gunnesbo,.,0,mature,1,119,androchrome,19.69,.,33.25,26.32,0.96,175,.,.,.,2011,164
24019,Gunnesbo,.,1,mature,1,120,.,17.9,.,34.52,26.5,0.75,.,.,.,.,2011,164
24018,Gunnesbo,.,0,mature,1,117,androchrome,20.84,.,34.15,26.76,1.09,.,.,.,.,2011,164
24017,Gunnesbo,.,1,mature,1,118,.,18.59,.,33.71,26,0.63,.,.,.,.,2011,164
24016,Gunnesbo,.,0,mature,1,.,androchrome,20.25,.,32.55,26.01,0.92,254,.,0.11,.,2011,164
24015,Gunnesbo,.,1,mature,1,.,.,18.84,.,33.54,26.16,0.8,.,.,.,.,2011,164
24014,Gunnesbo,.,1,mature,0,.,.,18.48,.,33.69,26.01,0.77,.,.,.,.,2011,164
24013,Gunnesbo,.,1,mature,0,.,.,18.82,.,33.99,26.8,0.74,.,.,.,.,2011,164
24012,Gunnesbo,.,1,mature,0,.,.,17.23,.,31.69,24.4,0.8,.,.,.,.,2011,164
24011,Gunnesbo,.,1,mature,0,.,.,17.56,.,32.6,26.87,0.71,.,.,.,.,2011,164
24010,Gunnesbo,.,1,mature,0,.,.,18.15,.,32.52,25.89,0.71,.,.,.,.,2011,164
24009,Gunnesbo,.,1,mature,0,.,.,.,.,.,.,.,.,.,.,.,2011,164
24008,Gunnesbo,.,1,mature,0,.,.,.,.,.,.,.,.,.,.,.,2011,164
